,CODIGO_INFORME_TECNICO,PHEV_AUTO_INTERURB_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,MODELO,AUTOP_PHEV_RURAL_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,FECHA_HOML,HCHO_EMISION_EPA_MGKM,URB_REND_WLTC_KML,PHEV_REND_COMBUSTIBLE_VH_PONDERADO_KML,PESO_BRUTO_VH_KG,POND_PHEV_EMIS_CO2_WLTC_VH_GKM,PHEV_REND_EV_CONSUM_PONDERADO_CD_CARGA_VH_WLTC_WHKM,CO2_VH_GASOL_GLP_GNC_GRKM,COMB_PHEV_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,EV_PHEV_REND_VH_PONDERADO_KMKWH,URB_AUTOP_PHEV_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,REND_LOW_H2_KG_100_KM_FCEV_VH_CELDA,NMOG_EMISION_EPA_GKM,AUTOP_PHEV_RURAL_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,TRANSMISION,MIXTO_CO2_VH_GASOL_GLP_GNC_GRKM,PHEV_REND_EV_CONSUM_PONDERADO_CS_MANTEN_CARGA_VH_WLTC_WHKM,MIXTO_REND_COMBUSTIBLE_KML,PHEV_PONDERADO_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,COMB_PHEV_REND_EV_CONSUM_CD_CARGA_VH_WLTC_WHKM,EV_MOTOR_POT_MAX_KW,TIPO_CARROCERIA,CILINDRADA_LTS,CARRETERA_REND_COMBUSTIBLE_KML,REND_HIGHT_H2_KG_100_KM_FCEV_VH_CELDA,ANCHO_VH_MM,EMISION_NPS_KM_EU_KM,REND_EV_PHEV_CD_CONSUM_CARGA_VH_WLTC_KMKWH,CARRETERA_REND_GASOL_VH_GLP_GNC_KML,CIUDAD_REND_COMBUSTIBLE_KML,REND_EV_PHEV_PONDERADO_CS_MANTEN_CARGA_VH_WLTC_CONSUM_KMKWH,NOX_EMISION_EPA_GKM,CO2_PHEV_REND_PONDERADO_VH_GKM,HC_NOX_EMISION_EU_GKM,FOOT_PRINT_MT2,EMIS_NORMA,CIUDAD_REND_GLP_GNC_VH_GASOL_KML,NOX_EMISION_EU_GKM,PHEV_PONDERADO_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,COMB_PHEV_REND_EV_CONSUM_CS_MANTEN_CARGA_VH_WLTC_WHKM,HCHO_EMISION_EU_MGKM,IMPORTADOR,CIUDAD_REND_GASOL_VH_GLP_GNC_KML,CATEGORIA_VH,HC_EMISION_EU_GKM,URB_PHEV_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,DIST_EJES_MM,COMB_REND_WLTC_KML,AUTOP_REND_RURAL_WLTC_KML,REND_EV_PHEV_CS_MANTEN_CARGA_VH_WLTC_CONSUM_KMKWH,MP_EMISION_MASA_PARTICULAS_EU_GKM,COMB_CS_PHEV_EMIS_CO2_WLTC_VH_GKM,PROPULSION,CARRETERA_REND_GLP_GNC_VH_GASOL_KML,EMIS_CO2_GKM,COMB_CD_PHEV_EMIS_CO2_WLTC_VH_GKM,PHEV_AUTO_INTERURB_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,CO_EMISION_EU_GKM,EV_MOTOR_POT_MAX_KW_1,MIXTO_REND_GASOL_VH_GLP_GNC_KML,CERT,CO2_COMB_GKM,REND_AUTO_INTERURB_WLTC_KML,URB_AUTOP_REND_URBANA_WLTC_KML,MARCA,REND_EV_VH_KMKWH,HCNM_EMISION_EPA_GKM,HCNM_EMISION_EU_GKM,NMOG_NOX_EMISION_EPA,HC_EMISION_EPA_GKM,N2O_EMISION_EPA,URB_AUTOP_PHEV_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,REND_EV_PHEV_PONDERADO_CD_CONSUM_CARGA_VH_WLTC_KMKWH,URB_PHEV_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,COMBUSTIBLE,MIXTO_REND_GLP_GNC_VH_GASOL_KML,NMOG_EMISION_EU_GKM,CO_EMISION_EPA_GKM,ART_DS_MTT_ESTD_SUP,MP_EMISION_EPA_MASA_PARTICULAS_GKM,COMB_PHEV_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,AÑO,CATEGORIA_PROPULSION,TIPO_LDV,REND_EQUIV_KML,EMIS_CO2_EQUIV,N2O_GKM,MP_GKM,NP,HCHO_MGKM,HC_GKM,HC_NOX_GKM,HCNM_GKM,NMOG_NOX_GKM,NOX_GKM,NMOG_GKM,CO_GKM,RUT,IMP_COD
4828,MB8559E60222S01-K,-,c 180 sedan,-,2022-02-24,,-,-,2250.0,-,-,,-,-,-,,,-,A,-,-,14.7,-,-,-,sedan,1.5,19.2,-,2033,70500000000.0,-,-,10.5,-,,,,5.824545,euro 6 b,-,0.0203,-,-,,Importadora y Comercializadora K Tres SPA,-,lpo,0.0258,-,2865,,-,-,6e-05,-,combustion,-,154.0,-,-,0.2663,-,,C.H. 6071,-,-,-,m. benz,,,0.0189,,,,-,-,-,gasolina,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2022,ice,liviano,14.7,154.0,0.0,3e-05,70500000000.0,0.0,0.0129,0.0,0.0,0.0,0.01015,0.0,0.13315,77.230.785-5,KTRE772307855
4829,MS8555E60222M00-6,-,levante  gt,-,2022-02-25,,-,-,2780.0,-,-,,-,-,-,,,-,A,-,-,9.7,-,-,-,station wagon,2,11.4,-,2158,30000000000.0,-,-,7.8,-,,,,6.482632,euro 6 b,-,0.03488,-,-,,Astara Chile SPA,-,mc3o,0.04749,-,3004,,-,-,3e-05,-,combustion,-,233.0,-,-,0.76039,-,,C.H. 6072,-,-,-,maserati,,,0.037399999999999996,,,,-,-,-,gasolina,-,,,,,-,2022,ice,mediano,9.7,233.0,0.0,1.5e-05,30000000000.0,0.0,0.023745,0.0,0.0,0.0,0.01744,0.0,0.380195,96.861.240-9,ASTA968612409
4830,KY8528E61221M00-6,-,x5 cargo box,-,2022-03-02,,-,-,3495.0,-,-,,-,-,-,,,-,M,-,-,14.7,-,-,-,furgon,1.6,16.7,-,1780,,-,-,12.3,-,,,,6.052,euro 6 b,-,0.0285,-,-,,Tattersall Automotriz SA,-,mc2o,0.059,-,3400,,-,-,,-,combustion,-,162.0,-,-,0.29,-,,C.H. 6073,-,-,-,kyc,,,0.046200000000000005,,,,-,-,-,gasolina,-,,,,,-,2022,ice,mediano,14.7,162.0,0.0,0.0,0.0,0.0,0.0295,0.0,0.0,0.0,0.01425,0.0,0.145,83.019.900-4,TATT830199004
4831,KY8528E61221M01-K,-,x5 pick up,-,2022-03-02,,-,-,3495.0,-,-,,-,-,-,,,-,M,-,-,15.2,-,-,-,camioneta,1.6,17.2,-,1735,,-,-,12.7,-,,,,5.53465,euro 6 b,-,0.0285,-,-,,Tattersall Automotriz SA,-,mc2o,0.059,-,3190,,-,-,,-,combustion,-,158.0,-,-,0.29,-,,C.H. 6073,-,-,-,kyc,,,0.046200000000000005,,,,-,-,-,gasolina,-,,,,,-,2022,ice,mediano,15.2,158.0,0.0,0.0,0.0,0.0,0.0295,0.0,0.0,0.0,0.01425,0.0,0.145,83.019.900-4,TATT830199004
4832,KY8528E61221M02-3,-,x5 d/c pick up,-,2022-03-02,,-,-,3495.0,-,-,,-,-,-,,,-,M,-,-,14.7,-,-,-,camioneta,1.6,16.7,-,1735,,-,-,12.3,-,,,,5.53465,euro 6 b,-,0.0285,-,-,,Tattersall Automotriz SA,-,mc2o,0.059,-,3190,,-,-,,-,combustion,-,162.0,-,-,0.29,-,,C.H. 6073,-,-,-,kyc,,,0.046200000000000005,,,,-,-,-,gasolina,-,,,,,-,2022,ice,mediano,14.7,162.0,0.0,0.0,0.0,0.0,0.0295,0.0,0.0,0.0,0.01425,0.0,0.145,83.019.900-4,TATT830199004
4833,CY8556E60222S00-2,-,tiggo 3 pro 1.5t gls cvt,-,2022-03-02,,-,-,1766.0,-,-,,-,-,-,,,-,A,-,-,14.1,-,-,-,station wagon,1.5,17.2,-,1831,,-,-,10.8,-,,,,4.77891,euro 6 b,-,0.0224,-,-,,Astara Chile SPA,-,lpo,0.0442,-,2610,,-,-,,-,combustion,-,167.0,-,-,0.1875,-,,C.H. 6074,-,-,-,chery,,,0.037700000000000004,,,,-,-,-,gasolina,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2022,ice,liviano,14.1,167.0,0.0,0.0,0.0,0.0,0.0221,0.0,0.0,0.0,0.0112,0.0,0.09375,96.861.240-9,ASTA968612409
4834,CY8556E60222S01-6,-,tiggo 3 pro 1.5t glx cvt,-,2022-03-02,,-,-,1766.0,-,-,,-,-,-,,,-,A,-,-,14.1,-,-,-,station wagon,1.5,17.2,-,1831,,-,-,10.8,-,,,,4.77891,euro 6 b,-,0.0224,-,-,,Astara Chile SPA,-,lpo,0.0442,-,2610,,-,-,,-,combustion,-,167.0,-,-,0.1875,-,,C.H. 6074,-,-,-,chery,,,0.037700000000000004,,,,-,-,-,gasolina,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2022,ice,liviano,14.1,167.0,0.0,0.0,0.0,0.0,0.0221,0.0,0.0,0.0,0.0112,0.0,0.09375,96.861.240-9,ASTA968612409
4835,VL8547E60222S00-3,-,xc60 ii t8 awd recharge,-,2022-03-02,,-,62.5,2660.0,-,-,,-,5.2,-,,,-,A,-,-,,-,-,-,station wagon,2,-,-,1915,781000000000.0,-,-,20.2,-,,37.0,,5.486475,euro 6 b,-,0.0223,-,-,,derco s.p.a.,-,lph,0.0344,-,2865,,-,-,0.00063,-,vehiculos hibrido con recarga exterior,-,37.0,-,-,0.2483,-,,C.H. 6075,-,-,-,volvo,,,0.040799999999999996,,,,-,-,-,gasolina/hibrido,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2022,,liviano,14.73,37.0,0.0,0.000315,781000000000.0,0.0,0.0172,0.0,0.0,0.0,0.01115,0.0,0.12415,,
4836,VL8547E60223S01-8,-,xc60 ii t8 awd recharge plus,-,2023-02-13,,-,62.5,2660.0,-,-,,-,5.2,-,,,-,A,-,-,,-,-,-,station wagon,2,-,-,1915,781000000000.0,-,-,20.2,-,,37.0,,5.486475,euro 6 b,-,0.0223,-,-,,derco s.p.a.,-,lph,0.0344,-,2865,,-,-,0.00063,-,vehiculos hibrido con recarga exterior,-,37.0,-,-,0.2483,-,,C.H. 6075,-,-,-,volvo,,,0.040799999999999996,,,,-,-,-,gasolina/hibrido,-,,,,,-,2023,,liviano,14.73,37.0,0.0,0.000315,781000000000.0,0.0,0.0172,0.0,0.0,0.0,0.01115,0.0,0.12415,,
4837,VL8547E60924S02-6,-,xc60 t8 awd recharge ultimate dark,-,2024-09-03,,-,62.5,2660.0,-,-,,-,5.2,-,,,-,A,-,-,,-,-,-,station wagon,2,-,-,1915,781000000000.0,-,-,20.2,-,,37.0,,5.486475,euro 6 b,-,0.0223,-,-,,derco s.p.a.,-,lph,0.0344,-,2865,,-,-,0.00063,-,vehiculos hibrido con recarga exterior,-,37.0,-,-,0.2483,-,,C.H. 6075,-,-,-,volvo,,,0.040799999999999996,,,,-,-,-,gasolina/hibrido,-,,,,,-,2024,,liviano,14.73,37.0,0.0,0.000315,781000000000.0,0.0,0.0172,0.0,0.0,0.0,0.01115,0.0,0.12415,,
4838,VL8547E61124S03-5,-,xc60 t8 polestar engineered,-,2024-11-07,,-,62.5,2660.0,-,-,,-,5.2,-,,,-,A,-,-,,-,-,-,station wagon,2,-,-,1915,781000000000.0,-,-,20.2,-,,37.0,,5.486475,euro 6 b,-,0.0223,-,-,,derco s.p.a.,-,lph,0.0344,-,2865,,-,-,0.00063,-,vehiculos hibrido con recarga exterior,-,37.0,-,-,0.2483,-,,C.H. 6075,-,-,-,volvo,,,0.040799999999999996,,,,-,-,-,gasolina/hibrido,-,,,,,-,2024,,liviano,14.73,37.0,0.0,0.000315,781000000000.0,0.0,0.0172,0.0,0.0,0.0,0.01115,0.0,0.12415,,
4839,KI8562E50222S00-7,-,cerato ex 1.6l 6at,-,2022-03-10,,-,-,1690.0,-,-,,-,-,-,,,-,A,-,-,13.8,-,-,-,sedan,1.6,17.3,-,1800,,-,-,10.3,-,,,,4.86,euro 5,-,0.0226999999999999,-,-,,kia chile s.p.a.,-,lpo,0.0301999999999999,-,2700,,-,-,,-,combustion,-,169.0,-,-,0.4005,-,,C.H. 6077,-,-,-,kia,,,0.0268,,,,-,-,-,gasolina,-,,,,,-,2022,ice,liviano,13.8,169.0,0.0,0.0,0.0,0.0,0.01509999999999995,0.0,0.0,0.0,0.01134999999999995,0.0,0.20025,,
4840,TY8543E60122S00-4,-,rav4 2.5 hybrid 4x2 cvt,-,2022-03-17,,-,-,2195.0,-,-,,-,-,-,,,-,A,-,-,21.0,-,-,-,station wagon,2.5,20.3,-,1855,150000000000.0,-,-,20.7,-,,,,4.98995,euro 6 b,-,0.0036,-,-,,Toyota Chile SA,-,lph,0.0452,-,2690,,-,-,0.00016,-,vehiculos hibridos sin recarga exterior,-,108.5,-,-,0.343,-,,C.H. 6078,-,-,-,toyota,,,0.0357,,,,-,-,-,gasolina/hibrido,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2022,hev,liviano,14.73,177.54,0.0,8e-05,150000000000.0,0.0,0.0226,0.0,0.0,0.0,0.0018,0.0,0.1715,86.740.500-3,TOYO867405003
4841,TY8543E60122S01-8,-,rav4 2.5 hybrid 4x4 cvt,-,2022-03-17,,-,-,2230.0,-,-,,-,-,-,,,-,A,-,-,21.0,-,-,-,station wagon,2.5,20.3,-,1855,150000000000.0,-,-,20.7,-,,,,4.98995,euro 6 b,-,0.0036,-,-,,Toyota Chile SA,-,lph,0.0452,-,2690,,-,-,0.00016,-,vehiculos hibridos sin recarga exterior,-,108.5,-,-,0.343,-,,C.H. 6078,-,-,-,toyota,,,0.0357,,,,-,-,-,gasolina/hibrido,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2022,hev,liviano,14.73,177.54,0.0,8e-05,150000000000.0,0.0,0.0226,0.0,0.0,0.0,0.0018,0.0,0.1715,86.740.500-3,TOYO867405003
4842,BY8529EL1221M00-8,-,tang ev,-,2022-03-18,,-,-,3060.0,-,-,,-,-,-,,,-,A,-,-,,-,-,200,station wagon,0,-,-,1950,,-,-,-,-,,,,5.499,,-,,-,-,,Astara Chile SPA,-,mc3e,,-,2820,,-,-,,-,vehiculo electrico,-,,-,-,,-,,C.H. 6079,-,-,-,byd,4.2,,-,,,,-,-,-,electrico,-,,,,,-,2022,bev,mediano,36.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.861.240-9,ASTA968612409
4843,JT8573E60322S00-5,-,x70 plus 1.5t,-,2022-03-24,,-,-,2118.0,-,-,,-,-,-,,,-,A,-,-,13.2,-,-,-,station wagon,1.5,15.9,-,1900,,-,-,10.1,-,,,,5.168,euro 6 b,-,0.0112,-,-,,Tattersall Automotriz SA,-,lpo,0.052,-,2720,,-,-,,-,combustion,-,180.0,-,-,0.5595,-,,C.H. 6080,-,-,-,jetour,,,0.0455,,,,-,-,-,gasolina,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2022,ice,liviano,13.2,180.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0056,0.0,0.27975,83.019.900-4,TATT830199004
4844,LR8579E60322S00-8,-,range rover velar 2.0i s,-,2022-03-29,,-,-,2550.0,-,-,,-,-,-,,,-,A,-,-,12.8,-,-,-,station wagon,2,14.7,-,2041,,-,-,10.5,-,,,,5.865834,euro 6 c,-,0.0069,-,-,,Comercializadora Ditec Automóviles SA,-,lpo,0.0237,-,2874,,-,-,0.0011,-,combustion,-,182.0,-,-,0.3248999999999999,-,,C.H. 6081,-,-,-,land rover,,,0.0165,,,,-,-,-,gasolina,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2022,ice,liviano,12.8,182.0,0.0,0.00055,0.0,0.0,0.01185,0.0,0.0,0.0,0.00345,0.0,0.16244999999999996,96.899.100-0,DITE968991000
4845,EX8578E60322S00-1,-,exeed txl 2.0t dct unlimited,-,2022-03-30,,-,-,2155.0,-,-,,-,-,-,,,-,A,-,-,12.2,-,-,-,station wagon,2,15.9,-,1885,23900000000.0,-,-,8.8,-,,,,5.278,euro 6 b,-,0.04,-,-,,Astara Chile SPA,-,lpo,0.0325,-,2800,,-,-,0.0002,-,combustion,-,195.0,-,-,0.42,-,,C.H. 6082,-,-,-,exeed born for more,,,0.0247,,,,-,-,-,gasolina,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2022,ice,liviano,12.2,195.0,0.0,0.0001,23900000000.0,0.0,0.01625,0.0,0.0,0.0,0.02,0.0,0.21,96.861.240-9,ASTA968612409
4846,PO8572E50322S00-1,-,718 boxter spyder,-,2022-03-30,,-,-,1750.0,-,-,,-,-,-,,,-,A,-,-,9.6,-,-,-,cabriolet,4,12.6,-,1801,,-,-,6.8,-,,,,4.473684,euro 5,-,0.01093,-,-,,Comercializadora Ditec Automóviles SA,-,lpo,0.03796,-,2484,,-,-,0.00055,-,combustion,-,237.0,-,-,0.14562,-,,C.H. 6083,-,-,-,porsche,,,0.032310000000000005,,,,-,-,-,gasolina,-,,,,,-,2022,ice,liviano,9.6,237.0,0.0,0.000275,0.0,0.0,0.01898,0.0,0.0,0.0,0.005465,0.0,0.07281,96.899.100-0,DITE968991000
4847,LX8566E60222S00-8,-,ux200 2.0 4x2 cvt,-,2022-03-30,,-,-,1980.0,-,-,,-,-,-,,,-,A,-,-,16.9,-,-,-,station wagon,2,19.2,-,1840,93500000000.0,-,-,13.9,-,,,,4.8576,euro 6 b,-,0.008,-,-,,Toyota Chile SA,-,lpo,0.03,-,2640,,-,-,6e-05,-,combustion,-,135.0,-,-,0.3297,-,,C.H. 6084,-,-,-,lexus,,,0.0214,,,,-,-,-,gasolina,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2022,ice,liviano,16.9,135.0,0.0,3e-05,93500000000.0,0.0,0.015,0.0,0.0,0.0,0.004,0.0,0.16485,86.740.500-3,TOYO867405003
4848,SZ8583E50322S00-5,-,baleno 1.5 at 2wd,-,2022-03-31,,-,-,1430.0,-,-,,-,-,-,,,-,A,-,-,17.6,-,-,-,hatchback,1.5,20,-,1745,,-,-,14.6,-,,,,4.3974,euro 5,-,0.0074199999999999,-,-,,derco s.p.a.,-,lpo,0.02807,-,2520,,-,-,,-,combustion,-,133.0,-,-,0.30866,-,,C.H. 6085,-,-,-,suzuki,,,0.02599,,,,-,-,-,gasolina,-,,,,,-,2022,ice,liviano,17.6,133.0,0.0,0.0,0.0,0.0,0.014035,0.0,0.0,0.0,0.00370999999999995,0.0,0.15433,,
4849,VL8576E60322M00-9,-,xc90 ii t8,-,2022-04-01,,-,55.55,2950.0,-,-,,-,5,-,,,-,A,-,-,,-,-,-,station wagon,2,-,-,2008,936000000000.0,-,-,13.9,-,,40.0,,5.991872,euro 6 b,-,0.0189,-,-,,derco s.p.a.,-,mc3h,0.0186,-,2984,,-,-,0.0004799999999999,-,vehiculos hibrido con recarga exterior,-,40.0,-,-,0.2657,-,,C.H. 6086,-,-,-,volvo,,,0.0111,,,,-,-,-,gasolina/hibrido,-,,,,,-,2022,,mediano,14.73,40.0,0.0,0.00023999999999995,936000000000.0,0.0,0.0093,0.0,0.0,0.0,0.00945,0.0,0.13285,,
4850,VL8576E60223M01-4,-,xc90 ii t8 awd recharge plus,-,2023-02-13,,-,55.55,2950.0,-,-,,-,5,-,,,-,A,-,-,,-,-,-,station wagon,2,-,-,2008,936000000000.0,-,-,13.9,-,,40.0,,5.991872,euro 6 b,-,0.0189,-,-,,derco s.p.a.,-,mc3h,0.0186,-,2984,,-,-,0.0004799999999999,-,vehiculos hibrido con recarga exterior,-,40.0,-,-,0.2657,-,,C.H. 6086,-,-,-,volvo,,,0.0111,,,,-,-,-,gasolina/hibrido,-,,,,,-,2023,,mediano,14.73,40.0,0.0,0.00023999999999995,936000000000.0,0.0,0.0093,0.0,0.0,0.0,0.00945,0.0,0.13285,,
4851,VL8576E60924M02-2,-,xc90 t8 awd recharge ultimate dark,-,2024-09-30,,-,55.55,2950.0,-,-,,-,5,-,,,-,A,-,-,,-,-,-,station wagon,2,-,-,2008,936000000000.0,-,-,13.9,-,,40.0,,5.991872,euro 6 b,-,0.0189,-,-,,derco s.p.a.,-,mc3h,0.0186,-,2984,,-,-,0.0004799999999999,-,vehiculos hibrido con recarga exterior,-,40.0,-,-,0.2657,-,,C.H. 6086,-,-,-,volvo,,,0.0111,,,,-,-,-,gasolina/hibrido,-,,,,,-,2024,,mediano,14.73,40.0,0.0,0.00023999999999995,936000000000.0,0.0,0.0093,0.0,0.0,0.0,0.00945,0.0,0.13285,,
4852,VL8576E61224M03-0,-,xc90 t8 core,-,2024-12-27,,-,55.55,2950.0,-,-,,-,5,-,,,-,A,-,-,,-,-,-,station wagon,2,-,-,2008,936000000000.0,-,-,13.9,-,,40.0,,5.991872,euro 6 b,-,0.0189,-,-,,derco s.p.a.,-,mc3h,0.0186,-,2984,,-,-,0.0004799999999999,-,vehiculos hibrido con recarga exterior,-,40.0,-,-,0.2657,-,,C.H. 6086,-,-,-,volvo,,,0.0111,,,,-,-,-,gasolina/hibrido,-,,,,,-,2024,,mediano,14.73,40.0,0.0,0.00023999999999995,936000000000.0,0.0,0.0093,0.0,0.0,0.0,0.00945,0.0,0.13285,,
4853,VL8576E61224M04-4,-,xc90 t8 ultra,-,2024-12-27,,-,55.55,2950.0,-,-,,-,5,-,,,-,A,-,-,,-,-,-,station wagon,2,-,-,2008,936000000000.0,-,-,13.9,-,,40.0,,5.991872,euro 6 b,-,0.0189,-,-,,derco s.p.a.,-,mc3h,0.0186,-,2984,,-,-,0.0004799999999999,-,vehiculos hibrido con recarga exterior,-,40.0,-,-,0.2657,-,,C.H. 6086,-,-,-,volvo,,,0.0111,,,,-,-,-,gasolina/hibrido,-,,,,,-,2024,,mediano,14.73,40.0,0.0,0.00023999999999995,936000000000.0,0.0,0.0093,0.0,0.0,0.0,0.00945,0.0,0.13285,,
4854,VL8576E61224M05-8,-,xc90 t8 plus,-,2024-12-27,,-,55.55,2950.0,-,-,,-,5,-,,,-,A,-,-,,-,-,-,station wagon,2,-,-,2008,936000000000.0,-,-,13.9,-,,40.0,,5.991872,euro 6 b,-,0.0189,-,-,,derco s.p.a.,-,mc3h,0.0186,-,2984,,-,-,0.0004799999999999,-,vehiculos hibrido con recarga exterior,-,40.0,-,-,0.2657,-,,C.H. 6086,-,-,-,volvo,,,0.0111,,,,-,-,-,gasolina/hibrido,-,,,,,-,2024,,mediano,14.73,40.0,0.0,0.00023999999999995,936000000000.0,0.0,0.0093,0.0,0.0,0.0,0.00945,0.0,0.13285,,
4855,VL8576E61224M06-1,-,xc90 t8 ultra dark,-,2024-12-27,,-,55.55,2950.0,-,-,,-,5,-,,,-,A,-,-,,-,-,-,station wagon,2,-,-,2008,936000000000.0,-,-,13.9,-,,40.0,,5.991872,euro 6 b,-,0.0189,-,-,,derco s.p.a.,-,mc3h,0.0186,-,2984,,-,-,0.0004799999999999,-,vehiculos hibrido con recarga exterior,-,40.0,-,-,0.2657,-,,C.H. 6086,-,-,-,volvo,,,0.0111,,,,-,-,-,gasolina/hibrido,-,,,,,-,2024,,mediano,14.73,40.0,0.0,0.00023999999999995,936000000000.0,0.0,0.0093,0.0,0.0,0.0,0.00945,0.0,0.13285,,
4856,BC8574E60322S00-6,-,bj40p 2.0t-gdi 8at e6,-,2022-04-01,,-,-,2505.0,-,-,,-,-,-,,,-,A,-,-,9.3,-,-,-,station wagon,2,11.6,-,1925,188000000000.0,-,-,7,-,,,,5.284125,euro 6 c,-,0.0256,-,-,,Automotores Gildemeister SPA,-,lpo,0.068,-,2745,,-,-,0.0002099999999999,-,combustion,-,254.0,-,-,0.6185,-,,C.H. 6087,-,-,-,baic,,,0.0624,,,,-,-,-,gasolina,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2022,ice,liviano,9.3,254.0,0.0,0.00010499999999995,188000000000.0,0.0,0.034,0.0,0.0,0.0,0.0128,0.0,0.30925,79.649.140-K,GILD79649140K
4857,BC8574E60123S01-2,-,bj40p 2.0t-gdi 8at 4wd e6,-,2023-01-05,,-,-,2505.0,-,-,,-,-,-,,,-,A,-,-,9.3,-,-,-,station wagon,2,11.6,-,1925,188000000000.0,-,-,7,-,,,,5.284125,euro 6 c,-,0.0256,-,-,,Automotores Gildemeister SPA,-,lpo,0.068,-,2745,,-,-,0.0002099999999999,-,combustion,-,254.0,-,-,0.6185,-,,C.H. 6087,-,-,-,baic,,,0.0624,,,,-,-,-,gasolina,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2023,ice,liviano,9.3,254.0,0.0,0.00010499999999995,188000000000.0,0.0,0.034,0.0,0.0,0.0,0.0128,0.0,0.30925,79.649.140-K,GILD79649140K
4858,SZ8582E50322S00-K,-,baleno 1.5 mt 2wd,-,2022-04-07,,-,-,1430.0,-,-,,-,-,-,,,-,M,-,-,18.0,-,-,-,hatchback,1.5,20.8,-,1745,,-,-,14.5,-,,,,4.3974,euro 5,-,0.01541,-,-,,derco s.p.a.,-,lpo,0.02469,-,2520,,-,-,,-,combustion,-,130.0,-,-,0.43899,-,,C.H. 6088,-,-,-,suzuki,,,0.02228,,,,-,-,-,gasolina,-,,,,,-,2022,ice,liviano,18.0,130.0,0.0,0.0,0.0,0.0,0.012345,0.0,0.0,0.0,0.007705,0.0,0.219495,,
4859,KI8584E50322S00-6,-,cerato ex 1.6l 6mt,-,2022-04-11,,-,-,1670.0,-,-,,-,-,-,,,-,M,-,-,13.7,-,-,-,sedan,1.6,16.8,-,1800,,-,-,10.4,-,,,,4.86,euro 5,-,0.008,-,-,,kia chile s.p.a.,-,lpo,0.0391,-,2700,,-,-,,-,combustion,-,169.0,-,-,0.513,-,,C.H. 6089,-,-,-,kia,,,0.0357,,,,-,-,-,gasolina,-,,,,,-,2022,ice,liviano,13.7,169.0,0.0,0.0,0.0,0.0,0.01955,0.0,0.0,0.0,0.004,0.0,0.2565,,
4860,FR8563T3B0222S00-4,-,mustang gt coupe,-,2022-04-12,0.621372,-,-,2141.0,-,-,,-,-,-,,0.0224,-,A,-,-,8.1,-,-,-,coupe,5,11.5,-,1915.16,,-,-,5.3,-,0.0162,,,5.209886354400001,tier 3 b125,-,,-,-,,Ford Motor Company Chile SPA,-,lpo,,-,2720.34,,-,-,,-,combustion,-,284.0,-,-,,-,,C.H. 6090,-,-,-,ford,,,-,,,,-,-,-,gasolina,-,,0.7456,,1.2428,-,2022,ice,liviano,8.1,284.0,0.0,0.6214,0.0,0.310686,0.0,0.0,0.0,0.0,0.0081,0.0112,0.3728,78.703.910-3,FORD787039103
