MARCA,MODELO,CODIGO_INFORME_TECNICO,FECHA_HOML,FOOT_PRINT_MT2,AÑO,TIPO_LDV,CATEGORIA_PROPULSION,RUT,IMP_COD,EMIS_NORMA,CATEGORIA_VH,PESO_BRUTO_VH_KG,TRANSMISION,EMIS_CO2_EQUIV,REND_EQUIV_KML,N2O_GKM,MP_GKM,NP,HCHO_MGKM,HC_GKM,HC_NOX_GKM,HCNM_GKM,NMOG_NOX_GKM,NOX_GKM,NMOG_GKM,CO_GKM
chevrolet,tracker 1.2t 5mt,CH7990E60320S00-5,2020-03-26,4.60287,2020,liviano,ice,93.515.000-0,GEMO935150000,euro 6 b,lpo,1651.0,M,141.0,16.7,0.0,0.0,0.0,0.0,0.03055,0.0,0.0,0.0,0.0056,0.0,0.29475
volkswagen,nueva amarok v6 4x4 at,VW6994E50617M00-2,2020-03-26,6.051538,2020,mediano,ice,76.245.828-4,PORS762458284,euro 5,mc3d,3080.0,A,240.0,9.57,0.0,0.0003,0.0,0.0,0.0,0.2407,0.0,0.0,0.1106,0.0,0.10645
gac,gs3 at,GC7996E50320S00-K,2020-03-27,4.672,2020,liviano,ice,96.861.240-9,ASTA968612409,euro 5,lpo,1780.0,A,154.0,14.9,0.0,0.0,0.0,0.0,0.01865,0.0,0.0,0.0,0.0192,0.0,0.22119999999999995
gac,gs3 mt,GC7995E50320S00-4,2020-03-30,4.672,2020,liviano,ice,96.861.240-9,ASTA968612409,euro 5,lpo,1780.0,M,149.0,15.9,0.0,0.0,0.0,0.0,0.0167,0.0,0.0,0.0,0.0136,0.0,0.1513
gac,ga4 at,GC7994E50320S00-9,2020-03-31,4.8013,2020,liviano,ice,96.861.240-9,ASTA968612409,euro 5,lpo,1740.0,A,161.0,15.2,0.0,0.0,0.0,0.0,0.01605,0.0,0.0,0.0,0.0152,0.0,0.19725
peugeot,508 puretech 180 eat8,PG7934E61219S00-9,2020-03-31,5.208,2020,liviano,ice,84.687.500-K,STEL84687500K,euro 6 d,lpo,1999.0,A,114.0,20.0,0.0,1.5e-05,89000000000.0,0.0,0.00975,0.0,0.0,0.0,0.01544999999999995,0.0,0.18365
gac,ga4 mt,GC7993E50320S00-3,2020-03-30,4.8013,2020,liviano,ice,96.861.240-9,ASTA968612409,euro 5,lpo,1695.0,M,156.0,15.4,0.0,0.0,0.0,0.0,0.02145,0.0,0.0,0.0,0.016,0.0,0.23475
maxus,c35l camioneta,MX7978E50220M00-4,2020-04-02,5.757,2020,mediano,ice,76.005.909-9,ANDE760059099,euro 5,mc3d,3495.0,M,220.0,10.44,0.0,0.00225,0.0,0.0,0.0,0.2363,0.0,0.0,0.11465,0.0,0.1719
maxus,c35 camioneta,MX7978E50220M01-8,2020-04-02,6.68216,2020,mediano,ice,76.005.909-9,ANDE760059099,euro 5,mc3d,3495.0,M,220.0,10.44,0.0,0.00225,0.0,0.0,0.0,0.2363,0.0,0.0,0.11465,0.0,0.1719
maxus,c35 doble cabina camioneta,MX7978E50222M02-3,2022-02-01,5.757,2022,mediano,ice,76.005.909-9,ANDE760059099,euro 5,mc3d,3495.0,M,220.0,10.44,0.0,0.00225,0.0,0.0,0.0,0.2363,0.0,0.0,0.11465,0.0,0.1719
citroen,c5 aircross 1.5 hdi 130 cva6,CT8004E60320S00-8,2020-05-20,5.07507,2020,liviano,ice,93.435.000-6,CITR934350006,euro 6 c,lpd,2020.0,A,114.0,20.1,0.0,0.00037,2000000000.0,0.0,0.0,0.0427,0.0,0.0,0.01019999999999995,0.0,0.0364
m. benz,gle 400d 4matic coupe,MB8007E60320M00-K,2020-04-06,5.89935,2020,mediano,ice,77.230.785-5,KTRE772307855,euro 6 b,mc3d,3040.0,A,210.0,11.05,0.0,0.00016,6120000000.0,0.0,0.0,0.0864,0.0,0.0,0.01825,0.0,0.1426
m. benz,gle 350d 4matic coupe,MB8007E60320M01-3,2020-04-06,5.89935,2020,mediano,ice,77.230.785-5,KTRE772307855,euro 6 b,mc3d,3040.0,A,210.0,11.05,0.0,0.00016,6120000000.0,0.0,0.0,0.0864,0.0,0.0,0.01825,0.0,0.1426
jaguar,e-pace 2.0i r,JG7998E60320S00-K,2020-06-03,5.319104,2020,liviano,ice,96.899.100-0,DITE968991000,euro 6 d,lpo,2400.0,A,203.0,11.2,0.0,0.00034,122000000000.0,0.0,0.0058,0.0,0.0,0.0,0.0153,0.0,0.16315
chevrolet,"spin 1,8 mt 7 asientos",CH8006E60320S00-7,2020-04-07,4.5457,2020,liviano,ice,93.515.000-0,GEMO935150000,euro 6 b,lpo,1761.0,M,180.0,12.5,0.0,0.0,0.0,0.0,0.01885,0.0,0.0,0.0,0.0096,0.0,0.342
chevrolet,"spin 1,8 mt 5 asientos",CH8006E60320S01-0,2020-04-07,4.5457,2020,liviano,ice,93.515.000-0,GEMO935150000,euro 6 b,lpo,1761.0,M,180.0,12.5,0.0,0.0,0.0,0.0,0.01885,0.0,0.0,0.0,0.0096,0.0,0.342
chevrolet,"spin 1,8 at 7 asientos",CH8008E60320S00-8,2020-04-07,4.5457,2020,liviano,ice,93.515.000-0,GEMO935150000,euro 6 b,lpo,1792.0,A,180.8,12.4,0.0,0.0,0.0,0.0,0.01365,0.0,0.0,0.0,0.0048,0.0,0.33975
chevrolet,"spin 1,8 at 5 asientos",CH8008E60320S01-1,2020-04-07,4.5457,2020,liviano,ice,93.515.000-0,GEMO935150000,euro 6 b,lpo,1792.0,A,180.8,12.4,0.0,0.0,0.0,0.0,0.01365,0.0,0.0,0.0,0.0048,0.0,0.33975
jetour,x70 at,JT7970E50220S00-2,2020-04-16,4.94,2020,liviano,ice,83.019.900-4,TATT830199004,euro 5,lpo,2115.0,A,213.0,11.1,0.0,0.0,0.0,0.0,0.02635999999999995,0.0,0.0,0.0,0.00671999999999995,0.0,0.272625
jetour,x70 mt,JT7971E50220S00-8,2020-04-20,4.94,2020,liviano,ice,83.019.900-4,TATT830199004,euro 5,lpo,2095.0,M,190.0,12.4,0.0,0.0,0.0,0.0,0.03627,0.0,0.0,0.0,0.01032,0.0,0.44310000000000005
chevrolet,tracker 1.2t 6at,CH7999E60320S00-4,2020-04-16,4.60287,2020,liviano,ice,93.515.000-0,GEMO935150000,euro 6 b,lpo,1714.0,A,158.0,14.7,0.0,0.0,0.0,0.0,0.0299,0.0,0.0,0.0,0.02375,0.0,0.28275
m. benz,gt-r amg roadster,MB7997E60320S00-2,2020-04-21,5.27841,2020,liviano,ice,77.230.785-5,KTRE772307855,euro 6 b,lpo,1940.0,A,261.0,8.7,0.0,0.000125,276000000000.0,0.0,0.01785,0.0,0.0,0.0,0.0088,0.0,0.09565
jaguar,e-pace 2.0i s,JG8019E60420S00-8,2020-04-27,5.319104,2020,liviano,ice,96.899.100-0,DITE968991000,euro 6 d,lpo,2400.0,A,189.0,12.0,0.0,0.000165,138000000000.0,0.0,0.0099,0.0,0.0,0.0,0.00745,0.0,0.126
audi,q3 35 tfsi,AD8017E60420S00-4,2020-04-28,4.97408,2020,liviano,ice,76.245.828-4,PORS762458284,euro 6 b,lpo,2055.0,A,161.0,14.1,0.0,7e-05,4900000000000.0,0.0,0.021,0.0,0.0,0.0,0.0186,0.0,0.07955
audi,q3 35 tfsi sportback,AD8017E60420S01-8,2020-04-28,4.93924,2020,liviano,ice,76.245.828-4,PORS762458284,euro 6 b,lpo,2045.0,A,161.0,14.1,0.0,7e-05,4900000000000.0,0.0,0.021,0.0,0.0,0.0,0.0186,0.0,0.07955
audi,a4 40 tfsi,AD8015E60420S00-3,2020-04-30,5.20854,2020,liviano,ice,76.245.828-4,PORS762458284,euro 6 c,lpo,2040.0,A,141.0,16.1,0.0,0.00011999999999995,465000000000.0,0.0,0.02414999999999995,0.0,0.0,0.0,0.00345,0.0,0.15844999999999995
audi,a4 40 tfsi avant,AD8015E60420S01-7,2020-04-30,5.20854,2020,liviano,ice,76.245.828-4,PORS762458284,euro 6 c,lpo,2115.0,A,143.0,15.9,0.0,0.00011999999999995,465000000000.0,0.0,0.02414999999999995,0.0,0.0,0.0,0.00345,0.0,0.15844999999999995
brilliance,v7 1.6t t/a,BR7921E51219S00-0,2020-05-04,5.35164,2020,liviano,ice,79.649.140-K,GILD79649140K,euro 5,lpo,2220.0,A,180.0,13.1,0.0,0.0,0.0,0.0,0.010695,0.0,0.0,0.0,0.01848,0.0,0.116325
great wall,poer 2.0 t/m 4x4,GW8022E50420M00-7,2020-04-30,6.08209,2020,mediano,ice,,,euro 5,mc3d,3080.0,M,255.0,9.05,0.0,0.0014,0.0,0.0,0.0,0.2086,0.0,0.0,0.08495,0.0,0.0412
great wall,poer 2.0 t/m 4x2,GW8022E50420M01-0,2020-04-30,6.08209,2020,mediano,ice,,,euro 5,mc3d,2965.0,M,255.0,9.05,0.0,0.0014,0.0,0.0,0.0,0.2086,0.0,0.0,0.08495,0.0,0.0412
great wall,poer 2.0 t/m 2p. 4x2,GW8022E51021M02-7,2021-10-06,6.53401,2021,mediano,ice,,,euro 5,mc3d,2950.0,M,255.0,9.05,0.0,0.0014,0.0,0.0,0.0,0.2086,0.0,0.0,0.08495,0.0,0.0412
audi,a4 35 tfsi,AD8013E60420S00-2,2020-05-04,5.20854,2020,liviano,ice,76.245.828-4,PORS762458284,euro 6 c,lpo,2035.0,A,137.0,16.7,0.0,0.00016,347000000000.0,0.0,0.0232,0.0,0.0,0.0,0.00315,0.0,0.18855
audi,a4 35 tfsi avant,AD8013E60420S01-6,2020-05-04,5.20854,2020,liviano,ice,76.245.828-4,PORS762458284,euro 6 c,lpo,2100.0,A,140.0,16.4,0.0,0.00016,347000000000.0,0.0,0.0232,0.0,0.0,0.0,0.00315,0.0,0.18855
suzuki,swift 1.2 t/m 2wd,SZ8028E50420S00-4,2020-05-11,4.25075,2020,liviano,ice,,,euro 5,lpo,1315.0,M,128.0,18.4,0.0,0.0,0.0,0.0,0.015015,0.0,0.0,0.0,0.0176,0.0,0.146625
suzuki,swift 1.2 amt 2wd,SZ8027E50420S00-9,2020-05-11,4.25075,2020,liviano,ice,,,euro 5,lpo,1315.0,A,126.0,18.6,0.0,0.0,0.0,0.0,0.02411499999999995,0.0,0.0,0.0,0.00304,0.0,0.288225
renault,arkana 1.3 turbo t/a,RN8023E50420S00-3,2020-05-07,4.903242,2020,liviano,ice,,,euro 5,lpo,1860.0,A,141.0,16.4,0.0,4e-05,0.0,0.0,0.013,0.0,0.0,0.0,0.008,0.0,0.11325
audi,a6 45 tfsi,AD8014E60420S00-8,2020-05-11,5.514664,2020,liviano,ice,76.245.828-4,PORS762458284,euro 6 c,lpo,2230.0,A,192.0,14.9,0.0,0.00014,198000000000.0,0.0,0.0066,0.0,0.0,0.0,0.00855,0.0,0.0582
audi,a6 45 tfsi avant,AD8014E60420S01-1,2020-05-11,5.514664,2020,liviano,ice,76.245.828-4,PORS762458284,euro 6 c,lpo,2310.0,A,196.0,14.5,0.0,0.00014,198000000000.0,0.0,0.0066,0.0,0.0,0.0,0.00855,0.0,0.0582
audi,a6 40 tfsi,AD8016E60420S00-9,2020-05-11,5.514664,2020,liviano,ice,76.245.828-4,PORS762458284,euro 6 c,lpo,2225.0,A,139.0,16.4,0.0,0.000185,438000000000.0,0.0,0.027,0.0,0.0,0.0,0.00445,0.0,0.14225
audi,a6 40 tfsi avant,AD8016E60420S01-2,2020-05-11,5.514664,2020,liviano,ice,76.245.828-4,PORS762458284,euro 6 c,lpo,2310.0,A,143.0,15.9,0.0,0.000185,438000000000.0,0.0,0.027,0.0,0.0,0.0,0.00445,0.0,0.14225
m. benz,g 350d,MB8026E60420M00-2,2020-05-14,5.58059,2020,mediano,ice,77.230.785-5,KTRE772307855,euro 6 b,mc3d,3150.0,A,252.0,9.05,0.0,0.000275,841000000.0,0.0,0.0,0.0699,0.0,0.0,0.01315,0.0,0.12685
m. benz,g 400d,MB8026E60420M01-6,2020-05-14,5.58059,2020,mediano,ice,77.230.785-5,KTRE772307855,euro 6 b,mc3d,3150.0,A,252.0,9.05,0.0,0.000275,841000000.0,0.0,0.0,0.0699,0.0,0.0,0.01315,0.0,0.12685
audi,q5 40 tdi,AD8033E60420S00-1,2020-05-25,5.336367,2020,liviano,ice,76.245.828-4,PORS762458284,euro 6 b,lpd,2440.0,A,136.0,16.7,0.0,0.0,4000000000.0,0.0,0.0,0.0688,0.0,0.0,0.02285,0.0,0.0792
opel,opel corsa 1.2 mt5,OP8040E60520S00-3,2020-05-22,4.42881,2020,liviano,ice,84.687.500-K,STEL84687500K,euro 6 b,lpo,1550.0,M,129.0,17.2,0.0,9.5e-05,0.0,0.0,0.03089999999999995,0.0,0.0,0.0,0.00654999999999995,0.0,0.24045
m. benz,glc 200,MB8034E60520S00-7,2020-05-19,5.42997,2020,liviano,ice,77.230.785-5,KTRE772307855,euro 6 b,lpo,2360.0,A,164.0,13.7,0.0,0.00011,129000000000.0,0.0,0.0186,0.0,0.0,0.0,0.01115,0.0,0.1578
m. benz,glc 200 coupe,MB8034E60520S01-0,2020-05-19,5.42997,2020,liviano,ice,77.230.785-5,KTRE772307855,euro 6 b,lpo,2395.0,A,168.0,13.3,0.0,0.00011,129000000000.0,0.0,0.0186,0.0,0.0,0.0,0.01115,0.0,0.1578
opel,crossland,OP8010E60320S00-1,2020-05-22,4.59606,2020,liviano,ice,84.687.500-K,STEL84687500K,euro 6 d,lpo,1835.0,A,117.0,19.5,0.0,0.000465,434000000000.0,0.0,0.0094,0.0,0.0,0.0,0.01725,0.0,0.1479
skoda,karoq 1.4 tsi at,SK8012E60420S00-0,2020-05-22,4.856558,2020,liviano,ice,76.245.828-4,PORS762458284,euro 6 b,lpo,1918.0,A,146.0,15.9,0.0,7e-05,420000000000.0,0.0,0.0141,0.0,0.0,0.0,0.02145,0.0,0.07045
peugeot,"2008 1,2 puretech 130 eat8",PG8036E60520S00-0,2020-05-25,4.61085,2020,liviano,ice,84.687.500-K,STEL84687500K,euro 6 d,lpo,1740.0,A,117.0,19.5,0.0,0.00037,398000000000.0,0.0,0.0086,0.0,0.0,0.0,0.012,0.0,0.13055
audi,q3 40 tfsi,AD8035E60520S00-1,2020-05-25,4.97408,2020,liviano,ice,76.245.828-4,PORS762458284,euro 6 b,lpo,2200.0,A,183.0,12.3,0.0,0.00023,260000000000.0,0.0,0.0229,0.0,0.0,0.0,0.01485,0.0,0.21334999999999996
audi,q3 40 tfsi sportback,AD8035E60520S01-5,2020-05-25,4.93924,2020,liviano,ice,76.245.828-4,PORS762458284,euro 6 b,lpo,2210.0,A,185.0,12.3,0.0,0.00023,260000000000.0,0.0,0.0229,0.0,0.0,0.0,0.01485,0.0,0.21334999999999996
opel,grandland 1.5td at8,OP8043E60520S00-K,2020-05-25,4.9648,2020,liviano,ice,84.687.500-K,STEL84687500K,euro 6 c,lpd,2000.0,A,104.0,22.18,0.0,0.00025,4000000000.0,0.0,0.0,0.0512,0.0,0.0,0.01525,0.0,0.03625
jac,e-s2 ta,JC8032EL0420S00-4,2020-06-05,4.3575,2020,liviano,bev,,,,lpe,1870.0,A,0.0,45.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bmw,220d gran coupe,BM8038E60520S00-K,2020-06-04,4.806,2020,liviano,ice,96.695.420-5,WILL966954205,euro 6 d,lpd,2050.0,A,110.0,20.97,0.0,0.00013,2810000000.0,0.0,0.0,0.0564,0.0,0.0,0.0076,0.0,0.08215
bmw,120d hatchback,BM8038E60520S01-3,2020-06-04,4.80333,2020,liviano,ice,96.695.420-5,WILL966954205,euro 6 d,lpd,1980.0,A,110.0,20.97,0.0,0.00013,2810000000.0,0.0,0.0,0.0564,0.0,0.0,0.0076,0.0,0.08215
bentley,continental gt v8 convertible,BT7974E60220M00-9,2020-06-03,5.595436,2020,mediano,ice,96.861.240-9,ASTA968612409,euro 6 b,mc3o,2800.0,A,348.0,8.8,0.0,0.000115,883000000000.0,0.0,0.01989999999999995,0.0,0.0,0.0,0.01305,0.0,0.1275
bmw,x3 xdrive30e,BM8031E60420S00-2,2020-06-05,5.415824,2020,liviano,,,,euro 6 b,lph,2620.0,A,64.0,14.73,0.0,0.000455,1765000000000.0,0.0,0.0150345,0.0,0.0,0.0,0.012792,0.0,0.121095
porsche,taycan turbo s,PO8025EL0420M00-7,2020-06-05,5.7014,2020,mediano,bev,,,,mc3e,2870.0,A,0.0,31.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
porsche,taycan turbo,PO8018EL0420M00-9,2020-06-05,5.7014,2020,mediano,bev,,,,mc3e,2880.0,A,0.0,32.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chery,tiggo 3 1.5l cvt,CY7768E50619S00-8,2020-06-09,4.7763,2020,liviano,ice,,,euro 5,lpo,1696.0,A,189.0,12.4,0.0,0.0,0.0,0.0,0.01891499999999995,0.0,0.0,0.0,0.00752,0.0,0.192975
porsche,macan gts,PO8024E50420S00-9,2020-06-08,5.406282,2020,liviano,ice,96.899.100-0,DITE968991000,euro 5,lpo,2580.0,A,231.0,10.0,0.0,0.00016,0.0,0.0,0.01925,0.0,0.0,0.0,0.00969999999999995,0.0,0.217
ford,escape fhev,FR8011T3E0420S00-9,2020-06-19,5.11904,2020,liviano,hev,78.703.910-3,FORD787039103,tier 3 b30,lph,2147.0,A,177.54,14.73,0.0,9.5e-05,0.0,0.095,0.0,0.0,0.0,0.0,0.00217,0.005595,0.09325
ford,escape 2.5l dura d4 ivct atk fhev,FR8011T3E0822S01-7,2022-08-25,5.11904,2022,liviano,hev,78.703.910-3,FORD787039103,tier 3 b30,lph,2087.0,A,177.54,14.73,0.0,9.5e-05,0.0,0.095,0.0,0.0,0.0,0.0,0.00217,0.005595,0.09325
bmw,320d sedan,BM8044E60520S00-2,2020-06-10,5.208777,2020,liviano,ice,96.695.420-5,WILL966954205,euro 6 d,lpd,2085.0,A,108.0,21.23,0.0,4e-05,401000000.0,0.0,0.0,0.0789,0.0,0.0,0.0242,0.0,0.0944
m. benz,c300e,MB7961E60120S00-8,2020-06-12,5.1404,2020,liviano,,77.230.785-5,KTRE772307855,euro 6 b,lph,2350.0,A,43.0,14.73,0.0,0.000165,401000000000.0,0.0,0.01605,0.0,0.0,0.0,0.01295,0.0,0.04185
bmw,118d hatchback,BM8045E60520S00-8,2020-06-12,4.80333,2020,liviano,ice,96.695.420-5,WILL966954205,euro 6 d,lpd,1980.0,A,108.0,21.32,0.0,8.999999999995e-05,1470000000.0,0.0,0.0,0.0516,0.0,0.0,0.007,0.0,0.083
kia,"k5 (dl3) 2,0 mpi 6at",KI8021E60420S00-9,2020-06-11,5.301,2020,liviano,ice,76.078.288-2,INDU760782882,euro 6 b,lpo,1960.0,A,165.0,13.8,0.0,0.0,0.0,0.0,0.0116,0.0,0.0,0.0,5e-05,0.0,0.07695
kia,"k5 (dl3) 2,5 gdi 8at",KI8020E60420S00-3,2020-06-11,5.301,2020,liviano,ice,76.078.288-2,INDU760782882,euro 6 b,lpo,1990.0,A,166.0,13.7,0.0,1.5e-05,169000000000.0,0.0,0.01255,0.0,0.0,0.0,0.00405,0.0,0.15705
land rover,range rover sport 5.0 s/c svr (5 asientos),LR8047E50520M00-2,2020-06-15,6.059379,2020,mediano,ice,96.899.100-0,DITE968991000,euro 5,mc3o,3000.0,A,295.0,7.9,0.0,0.0007785,0.0,0.0,0.01475,0.0,0.0,0.0,0.01095,0.0,0.25485
land rover,range rover sport 5.0 s/c svr (7 asientos),LR8047E50520M01-6,2020-06-15,6.059379,2020,mediano,ice,96.899.100-0,DITE968991000,euro 5,mc3o,3000.0,A,295.0,7.9,0.0,0.0007785,0.0,0.0,0.01475,0.0,0.0,0.0,0.01095,0.0,0.25485
kia,sorento 2.5 6at 2wd 7pas,KI8049E60520S00-0,2020-06-16,5.3485,2020,liviano,ice,76.078.288-2,INDU760782882,euro 6 b,lpo,2510.0,A,202.0,11.3,0.0,0.0,0.0,0.0,0.0256,0.0,0.0,0.0,0.0067,0.0,0.2671
kia,sorento 2.5 6at awd 7pas,KI8049E60520S01-4,2020-06-16,5.3485,2020,liviano,ice,76.078.288-2,INDU760782882,euro 6 b,lpo,2510.0,A,202.0,11.3,0.0,0.0,0.0,0.0,0.0256,0.0,0.0,0.0,0.0067,0.0,0.2671
bmw,530d sedan,BM8046E60520S00-3,2020-06-16,5.5573,2020,liviano,ice,96.695.420-5,WILL966954205,euro 6 d,lpd,2355.0,A,130.0,17.49,0.0,0.00011,18500000000.0,0.0,0.0,0.0589,0.0,0.0,0.01334999999999995,0.0,0.1319
mg,zx 1.5l mt,MG8051E60620S00-0,2020-06-25,4.676265,2020,liviano,ice,,,euro 6 b,lpo,1690.0,M,159.0,14.3,0.0,0.0,0.0,0.0,0.02715,0.0,0.0,0.0,0.0049,0.0,0.26375
mg,zx 1.5l cvt,MG8052E60620S00-6,2020-06-25,4.676265,2020,liviano,ice,,,euro 6 b,lpo,1750.0,A,164.0,13.9,0.0,0.0,0.0,0.0,0.02439999999999995,0.0,0.0,0.0,0.00484999999999995,0.0,0.1754
opel,grandland 1.2l t/m,OP8054E60620S00-9,2020-06-22,4.9648,2020,liviano,ice,84.687.500-K,STEL84687500K,euro 6 d,lpo,1900.0,M,129.0,17.8,0.0,0.00025,507000000000.0,0.0,0.012,0.0,0.0,0.0,0.02,0.0,0.2725
peugeot,3008 1.2l puretech t/m,PG8056E60620S00-9,2020-06-23,4.979905,2020,liviano,ice,84.687.500-K,STEL84687500K,euro 6 d,lpo,1920.0,M,129.0,17.8,0.0,0.00025,507000000000.0,0.0,0.012,0.0,0.0,0.0,0.02,0.0,0.2725
mg,zx 1.3t at,MG8053E60620S00-1,2020-06-24,4.676265,2020,liviano,ice,,,euro 6 b,lpo,1750.0,A,167.0,14.3,0.0,0.0,0.0,0.0,0.02135,0.0,0.0,0.0,0.0112,0.0,0.23015
kia,sorento 2.2 8dct 4wd 7pas,KI8055E60620S00-2,2020-07-08,5.3485,2020,liviano,ice,76.078.288-2,INDU760782882,euro 6 b,lpd,2550.0,A,166.0,13.75,0.0,0.0002,1000000000.0,0.0,0.0,0.082,0.0,0.0,0.0209,0.0,0.03265
kia,sorento 2.2 8dct 2wd 7pas,KI8055E60620S01-6,2020-07-08,5.3485,2020,liviano,ice,76.078.288-2,INDU760782882,euro 6 b,lpd,2550.0,A,166.0,13.75,0.0,0.0002,1000000000.0,0.0,0.0,0.082,0.0,0.0,0.0209,0.0,0.03265
bmw,730d sedan,BM8058E60620S00-8,2020-07-17,5.83914,2020,liviano,ice,96.695.420-5,WILL966954205,euro 6 d,lpd,2510.0,A,146.0,15.66,0.0,0.000135,287000000000.0,0.0,0.0,0.059433,0.0,0.0,0.011065,0.0,0.11405
bmw,730ld sedan,BM8058E60620S01-1,2020-07-17,6.10542,2020,liviano,ice,96.695.420-5,WILL966954205,euro 6 d,lpd,2560.0,A,146.0,15.66,0.0,0.000135,287000000000.0,0.0,0.0,0.059433,0.0,0.0,0.011065,0.0,0.11405
uaz,uaz-236022 profi,UZ8009E50320M00-K,2020-07-21,6.965,2020,mediano,ice,,,euro 5,mc3o,3500.0,M,316.0,7.4,0.0,0.0,0.0,0.0,0.0493,0.0,0.0,0.0,0.0316,0.0,0.48305
uaz,uaz-236021 profi,UZ8009E50320M01-3,2020-07-21,6.965,2020,mediano,ice,,,euro 5,mc3o,3500.0,M,316.0,7.4,0.0,0.0,0.0,0.0,0.0493,0.0,0.0,0.0,0.0316,0.0,0.48305
uaz,uaz-236324 profi,UZ8009E50320M02-7,2020-07-21,6.965,2020,mediano,ice,,,euro 5,mc3o,3500.0,M,316.0,7.4,0.0,0.0,0.0,0.0,0.0493,0.0,0.0,0.0,0.0316,0.0,0.48305
uaz,uaz-236323 profi,UZ8009E50320M03-0,2020-07-21,6.965,2020,mediano,ice,,,euro 5,mc3o,3440.0,M,316.0,7.4,0.0,0.0,0.0,0.0,0.0493,0.0,0.0,0.0,0.0316,0.0,0.48305
hyundai,palisade lx2 2.2 crdi e6 at 4wd,HY8064E60720S00-2,2020-07-20,5.7275,2020,liviano,ice,79.649.140-K,GILD79649140K,euro 6 b,lpd,2690.0,A,193.0,11.83,0.0,0.0002,120000000000.0,0.0,0.0,0.0676,0.0,0.0,0.01245,0.0,0.0233
hyundai,palisade lx2 2.2 crdi e6 at 2wd,HY8064E60720S01-6,2020-07-20,5.7275,2020,liviano,ice,79.649.140-K,GILD79649140K,euro 6 b,lpd,2670.0,A,193.0,11.83,0.0,0.0002,120000000000.0,0.0,0.0,0.0676,0.0,0.0,0.01245,0.0,0.0233
chevrolet,groove 1.5 6mt,CH8059E60620S00-3,2020-07-20,4.437,2020,liviano,ice,93.515.000-0,GEMO935150000,euro 6 b,lpo,1635.0,M,166.0,13.7,0.0,0.0,0.0,0.0,0.02515,0.0,0.0,0.0,0.00985,0.0,0.39425
chevrolet,suburban 5.3l at10 8 asientos,CH8057T3C0620M00-4,2020-07-22,7.352306,2020,mediano,ice,93.515.000-0,GEMO935150000,tier 3 b70,mt2o,3447.0,A,266.0,8.9,0.0,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.002485,0.00497,0.21748
chevrolet,suburban 5.3l at10 7 asientos,CH8057T3C0620M01-9,2020-07-22,7.352306,2020,mediano,ice,93.515.000-0,GEMO935150000,tier 3 b70,mt2o,3447.0,A,266.0,8.9,0.0,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.002485,0.00497,0.21748
chevrolet,tahoe 5.3l at10 8 asientos,CH8057T3C0620M02-3,2020-07-22,6.627218,2020,mediano,ice,93.515.000-0,GEMO935150000,tier 3 b70,mt2o,3357.0,A,266.0,8.9,0.0,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.002485,0.00497,0.21748
chevrolet,tahoe 5.3l at10 7 asientos,CH8057T3C0620M03-8,2020-07-22,6.627218,2020,mediano,ice,93.515.000-0,GEMO935150000,tier 3 b70,mt2o,3357.0,A,266.0,8.9,0.0,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.002485,0.00497,0.21748
toyota,hilux 2.8 lts. pick up 4p. 4x4 t/m motor diesel,TY8061E50720M00-8,2020-07-30,5.722675,2020,mediano,ice,86.740.500-3,TOYO867405003,euro 5,mc3d,2910.0,M,190.0,12.01,0.0,0.00055,2000000000.0,0.0,0.0,0.1852,0.0,0.0,0.0845,0.0,0.0795
toyota,hilux 4x4 2.8 mt camioneta cabina simple,TY8061E50322M01-7,2022-03-03,5.722675,2022,mediano,ice,86.740.500-3,TOYO867405003,euro 5,mc3d,2870.0,M,190.0,12.01,0.0,0.00055,2000000000.0,0.0,0.0,0.1852,0.0,0.0,0.0845,0.0,0.0795
toyota,hilux 2.4 lts. pick up 4p. 4x2 t/m motor diesel,TY8063E50720M00-9,2020-07-29,5.722675,2020,mediano,ice,86.740.500-3,TOYO867405003,euro 5,mc3d,2810.0,M,188.0,12.18,0.0,0.0005745,228000000000.0,0.0,0.0,0.1983,0.0,0.0,0.09112999999999995,0.0,0.1434
toyota,hilux 2.4 lts. pick up 4p. 4x4 t/m motor diesel,TY8063E50720M01-2,2020-07-29,5.722675,2020,mediano,ice,86.740.500-3,TOYO867405003,euro 5,mc3d,2910.0,M,188.0,12.18,0.0,0.0005745,228000000000.0,0.0,0.0,0.1983,0.0,0.0,0.09112999999999995,0.0,0.1434
toyota,hilux 2.4 lts. pick up 2p. 4x4 t/m motor diesel,TY8063E50720M02-6,2020-07-29,5.599275,2020,mediano,ice,86.740.500-3,TOYO867405003,euro 5,mc3d,2870.0,M,188.0,12.18,0.0,0.0005745,228000000000.0,0.0,0.0,0.1983,0.0,0.0,0.09112999999999995,0.0,0.1434
